year,scenario,category,value,nominal_gdp,applied_excess_cost,raw_value,raw_share_gdp,share_gdp
2035,pressure,Defence,111143.936390532,4207663.41941871,,126229.902582561,0.03,0.0264146452108296
2035,pressure,Economic affairs,61597.1088416001,4207663.41941871,-0.00216666666666667,69957.9059456906,0.0166263075185218,0.0146392671422634
2035,pressure,Education,207803.980179026,4207663.41941871,0.00754710734082546,236009.961731944,0.0560905039701462,0.049387025402268
2035,pressure,Environmental Protection,30823.7623805486,4207663.41941871,0.00716666666666667,35007.5824996257,0.00831995789826315,0.00732562453505536
2035,pressure,General public services excl interest,89867.2370153705,4207663.41941871,0.002462558337519,102065.240284045,0.0242569878125244,0.021357990898375
2035,pressure,Health,337904.354248194,4207663.41941871,0.0136871752732531,383769.327452096,0.091207230521569,0.0803068878296532
2035,pressure,Housing and community amenities,19347.7900702235,4207663.41941871,0.00174472347264687,21973.9351967043,0.0052223604899795,0.00459822665019543
2035,pressure,Public order and safety,78923.7799267272,4207663.41941871,0.00830714276568033,89636.3884089228,0.0213031270503347,0.0187571514305273
2035,pressure,"Recreation, culture and religion",28757.4469520914,4207663.41941871,0.00463433856632727,32660.798646996,0.00776221750443814,0.00683454071430083
2035,pressure,Social Protection,463244.108047461,4207663.41941871,0.00499743297135303,526121.896792546,0.125038969220886,0.110095333649919
2035,pressure,Transport,69168.6317795782,4207663.41941871,0.00620177739857451,78557.138921427,0.0186700149443701,0.0164387273612141
2036,pressure,Defence,115256.262036981,4363346.96593721,,130900.408978116,0.03,0.0264146452108296
2036,pressure,Economic affairs,63890.4205371714,4363346.96593721,-0.00193333333333333,72562.4970851139,0.016630008489258,0.0146425258032278
2036,pressure,Education,217015.753438598,4363346.96593721,0.00741975197378419,246472.082104239,0.0564869317128209,0.0497360753414175
2036,pressure,Environmental Protection,32247.7691606156,4363346.96593721,0.00693333333333333,36624.8748410913,0.00839375716096065,0.00739060391308787
2036,pressure,General public services excl interest,93612.7789518378,4363346.96593721,0.00246443042064305,106319.178097601,0.0243664276363052,0.0214543513689452
2036,pressure,Health,356956.439528842,4363346.96593721,0.0136278165095904,405407.420784696,0.0929120292173736,0.0818079429198387
2036,pressure,Housing and community amenities,20140.8350019884,4363346.96593721,0.00178248729901453,22874.6229690766,0.00524244877788749,0.00461591415012818
2036,pressure,Public order and safety,82666.3882340767,4363346.96593721,0.00814178562739631,93886.9944013308,0.0215171965773675,0.018945637117428
2036,pressure,"Recreation, culture and religion",30016.0244194665,4363346.96593721,0.0045276216380109,34090.2073602265,0.0078128573378084,0.00687912848870119
2036,pressure,Social Protection,485551.835597593,4363346.96593721,0.00512256132278538,551457.532428098,0.126384066344733,0.111279675759936
2036,pressure,Transport,72299.9838549657,4363346.96593721,0.00601668852864579,82113.5206752545,0.018818929898603,0.0165698452173024
2037,pressure,Defence,119520.743732349,4524790.80367688,,135743.724110306,0.03,0.0264146452108296
2037,pressure,Economic affairs,66200.4970116476,4524790.80367688,-0.0017,75186.128547174,0.0166164872166194,0.0146306204825762
2037,pressure,Education,226305.872238896,4524790.80367688,0.00729239660674292,257023.182139256,0.0568033293230699,0.0500146596954268
2037,pressure,Environmental Protection,33687.363152127,4524790.80367688,0.0067,38259.870102267,0.00845561082540582,0.0074450653331315
2037,pressure,General public services excl interest,97391.4792695778,4524790.80367688,0.0024663025037671,110610.774998767,0.0244455003110605,0.0215239739239296
2037,pressure,Health,376271.663690954,4524790.80367688,0.0135684577459278,427344.369785464,0.0944451110177737,0.0831578033143969
2037,pressure,Housing and community amenities,20940.6808281593,4524790.80367688,0.00182025112538218,23783.0347457107,0.00525616227967586,0.00462798872627278
2037,pressure,Public order and safety,86463.3362247642,4524790.80367688,0.0079764284891123,98199.3157977176,0.0217025095873869,0.0191088030311818
2037,pressure,"Recreation, culture and religion",31286.8895519267,4524790.80367688,0.00442090470969454,35533.5715875141,0.00785308606060621,0.00691454940336749
2037,pressure,Social Protection,507907.877065821,4524790.80367688,0.00524768967421773,576848.039803601,0.127486123631362,0.112250024167546
2037,pressure,Transport,75464.1560185443,4524790.80367688,0.00583159965871706,85707.177305874,0.0189416883618636,0.0166779325924243
2038,pressure,Defence,123943.011250446,4692208.06341293,,140766.241902388,0.03,0.0264146452108296
2038,pressure,Economic affairs,68602.8465928287,4692208.06341293,-0.00146666666666667,77914.5576765527,0.0166050943657176,0.0146205892120925
2038,pressure,Education,235939.784771458,4692208.06341293,0.00716504123970164,267964.740266199,0.0571084522776451,0.050283316848453
2038,pressure,Environmental Protection,35179.7681391343,4692208.06341293,0.00646666666666667,39954.8445852808,0.00851514767574464,0.00749748682575384
2038,pressure,General public services excl interest,101312.768751887,4692208.06341293,0.00246817458689115,115064.315204601,0.0245224239099295,0.0215917042430117
2038,pressure,Health,396567.524772178,4692208.06341293,0.0135090989822651,450395.06108103,0.095987870741058,0.0845161850056007
2038,pressure,Housing and community amenities,21770.9141047866,4692208.06341293,0.00185801495174984,24725.9585707335,0.00526957846637961,0.0046398015200015
2038,pressure,Public order and safety,90411.2062720128,4692208.06341293,0.00781107135082828,102683.044444162,0.021883736410758,0.0192683711059162
2038,pressure,"Recreation, culture and religion",32604.9321472993,4692208.06341293,0.00431418778137818,37030.516844419,0.00789191705567388,0.00694873963529736
2038,pressure,Social Protection,531300.538413797,4692208.06341293,0.00537281802565008,603415.871203114,0.128599555486082,0.113230387747842
2038,pressure,Transport,78744.8298749056,4692208.06341293,0.00564651078878834,89433.1488230112,0.0190599282074378,0.0167820413781118
2039,pressure,Defence,128528.902666713,4865819.7617592,,145974.592852776,0.03,0.0264146452108296
2039,pressure,Economic affairs,71101.577899672,4865819.7617592,-0.00123333333333333,80752.4507698343,0.016595857373196,0.0146124561494168
2039,pressure,Education,245928.105870076,4865819.7617592,0.00703768587266037,279308.812108423,0.0574022108881898,0.0505419678309585
2039,pressure,Environmental Protection,36726.4010510535,4865819.7617592,0.00623333333333333,41711.407544474,0.00857232893669567,0.00754783424977814
2039,pressure,General public services excl interest,105381.811094235,4865819.7617592,0.0024700466700152,119685.66329753,0.02459722496056,0.0216575656834718
2039,pressure,Health,417890.968441525,4865819.7617592,0.0134497402186025,474612.812444889,0.0975401547288911,0.0858829526991028
2039,pressure,Housing and community amenities,22632.677045693,4865819.7617592,0.0018957787781175,25704.6916947579,0.00528270526926887,0.00465135951470391
2039,pressure,Public order and safety,94514.9765760999,4865819.7617592,0.00764571421254427,107343.834249968,0.0220607912963793,0.0194242658388006
2039,pressure,"Recreation, culture and religion",33971.6589267898,4865819.7617592,0.00420747085306182,38582.7543648347,0.00792934310227827,0.00698169282672066
2039,pressure,Social Protection,555779.328332095,4865819.7617592,0.00549794637708242,631217.255309831,0.129724750651598,0.114221108784177
2039,pressure,Transport,82145.3586801792,4865819.7617592,0.00546142191885961,93295.2436323098,0.0191735921592335,0.0168821211434433
2040,pressure,Defence,133284.472065381,5045855.09294429,,151375.652788329,0.03,0.0264146452108296
2040,pressure,Economic affairs,73700.9971418979,5045855.09294429,-0.001,83704.698534071,0.0165888034817165,0.0146062452813905
2040,pressure,Education,256281.698217242,5045855.09294429,0.0069103305056191,291067.734779384,0.0576845211402104,0.0507905386691753
2040,pressure,Environmental Protection,38328.6942721903,5045855.09294429,0.006,43531.1857868256,0.00862711770056497,0.0075960751084164
2040,pressure,General public services excl interest,109603.951927701,5045855.09294429,0.00247191875313925,124480.890490361,0.0246699297140785,0.0217215813591163
2040,pressure,Health,440291.062201432,5045855.09294429,0.0133903814549398,500053.351488043,0.099101805794478,0.0872579679937892
2040,pressure,Housing and community amenities,23527.1549402716,5045855.09294429,0.00193354260448515,26720.5802907689,0.0052955504663883,0.00466266955885634
2040,pressure,Public order and safety,98779.7470351221,5045855.09294429,0.00748035707426025,112187.477340741,0.0222335907936823,0.0195764137525962
2040,pressure,"Recreation, culture and religion",35388.6159119644,5045855.09294429,0.00410075392474545,40192.0400173941,0.00796535756121799,0.00701340313189907
2040,pressure,Social Protection,581396.201393955,5045855.09294429,0.00562307472851477,660311.198678063,0.130862100974994,0.115222532293274
2040,pressure,Transport,85669.1540885469,5045855.09294429,0.00527633304893088,97297.3364640428,0.0192826259715812,0.0169781241257482
2041,pressure,Defence,138215.9975318,5232551.73138323,,156976.551941497,0.03,0.0264146452108296
2041,pressure,Economic affairs,76388.2545208815,5232551.73138323,-0.001,86756.7070212589,0.0165801909804195,0.0145986620758526
2041,pressure,Education,267044.553394708,5232551.73138323,0.0069103305056191,303291.470996427,0.0579624409974541,0.0510352438167132
2041,pressure,Environmental Protection,39997.1249355636,5232551.73138323,0.006,45426.0785442979,0.0086814389759104,0.00764390434893804
2041,pressure,General public services excl interest,113984.51792729,5232551.73138323,0.00247191875313925,129456.046466857,0.0247405191792792,0.0217837345484128
2041,pressure,Health,463845.537474226,5232551.73138323,0.0133903814549398,526804.960398321,0.100678404618287,0.0886461446128136
2041,pressure,Housing and community amenities,24454.6806965471,5232551.73138323,0.00193354260448515,27774.0024535946,0.00530792696936271,0.00467356692335701
2041,pressure,Public order and safety,103227.232956909,5232551.73138323,0.00748035707426025,117238.636521138,0.0224056335301909,0.019727895347462
2041,pressure,"Recreation, culture and religion",36861.2023567194,5232551.73138323,0.00410075392474545,41864.5059161425,0.00800078204006128,0.00704459396657988
2041,pressure,Social Protection,608132.0281805,5232551.73138323,0.00562307472851477,690675.975384112,0.131996014724833,0.116220929939997
2041,pressure,Transport,89335.6959069622,5232551.73138323,0.00527633304893088,101461.551189417,0.0193904535297533,0.017073065015517
2042,pressure,Defence,143329.989440477,5426156.14544441,,162784.684363332,0.03,0.0264146452108296
2042,pressure,Economic affairs,79166.1800157086,5426156.14544441,-0.001,89911.6903337225,0.0165700521554671,0.0145897349603869
2042,pressure,Education,278232.162010639,5426156.14544441,0.0069103305056191,315997.613963674,0.0582359971761914,0.0512761067969324
2042,pressure,Environmental Protection,41734.3260762361,5426156.14544441,0.006,47399.0762432716,0.00873529529426941,0.00769132420033186
2042,pressure,General public services excl interest,118529.212889119,5426156.14544441,0.00247191875313925,134617.609219893,0.0248090186886554,0.0218440475563225
2042,pressure,Health,488612.214193127,5426156.14544441,0.0133903814549398,554933.30721641,0.1022700586459,0.0900475771607395
2042,pressure,Housing and community amenities,25416.4248297075,5426156.14544441,0.00193354260448515,28866.2875766589,0.005319840933972,0.00468405702829729
2042,pressure,Public order and safety,107864.998764346,5426156.14544441,0.00748035707426025,122505.902960365,0.0225769217981713,0.0198787126417114
2042,pressure,"Recreation, culture and religion",38391.5191426983,5426156.14544441,0.00410075392474545,43602.5381029441,0.00803562170608582,0.00707526988048995
2042,pressure,Social Protection,636033.87986133,5426156.14544441,0.00562307472851477,722365.045736709,0.133126475975664,0.117216287702174
2042,pressure,Transport,93150.5559720298,5426156.14544441,0.00527633304893088,105794.215930456,0.0194970828510486,0.0171669508718866
2043,pressure,Defence,148633.199049775,5626923.92282585,,168807.717684776,0.03,0.0264146452108296
2043,pressure,Economic affairs,82037.6919100242,5626923.92282585,-0.001,93172.9628642409,0.0165584187989962,0.0145794919275938
2043,pressure,Education,289860.58184503,5626923.92282585,0.0069103305056191,329204.401041349,0.0585052162702819,0.0515131510254117
2043,pressure,Environmental Protection,43543.0329198747,5626923.92282585,0.006,49453.2853714303,0.00878868917541624,0.00773833688122929
2043,pressure,General public services excl interest,123243.940200881,5626923.92282585,0.00247191875313925,139972.283425203,0.0248754533284873,0.0219025424710181
2043,pressure,Health,514651.746157397,5626923.92282585,0.0133903814549398,584507.27849988,0.103876875983484,0.0914623608237692
2043,pressure,Housing and community amenities,26413.5981292903,5626923.92282585,0.00193354260448515,29998.8107943177,0.00533129845111754,0.00469414523664384
2043,pressure,Public order and safety,112700.914517463,5626923.92282585,0.00748035707426025,127998.214950005,0.0227474578838315,0.0200288676483232
